carID,price
89856,12984
106581,21869
80886,13723
100174,16496
81376,23801
85391,10476
82175,14417
95250,14988
85071,5127
96210,16522
80317,26562
92731,21485
107704,10515
98302,7527
107055,22472
94621,40862
91709,17881
98193,46578
76189,17260
86871,12662
102917,6783
90923,25168
101603,11707
94196,21298
85174,15877
103370,12759
107877,16808
79567,14316
90091,9272
76169,13636
98708,11371
107347,21138
89583,9218
101591,11215
92160,16350
99676,11371
85354,18732
81900,11568
80345,22803
78509,31553
100872,9652
95087,26678
86027,16161
89135,14002
80557,25809
108092,20816
102672,16607
83022,8580
78398,20070
95889,30092
81117,45537
93730,18652
101380,9388
81772,26210
85304,10812
86107,5764
88696,16939
104350,19658
87331,13902
85206,16224
107445,24959
106539,28605
98712,21155
96875,13674
108464,22529
99890,7899
87771,17263
79442,21756
84170,10870
103045,15366
101544,3791
77350,11082
89225,14611
79565,57507
82849,10094
94360,21318
103040,6598
105101,45101
97077,11611
98674,13676
93447,28860
84951,20687
91953,10545
102101,8357
92604,30322
89010,9213
102729,9760
88024,10915
104367,12488
101230,11196
82524,18222
95279,48164
106098,12377
89749,8732
101277,6452
108016,27043
81259,27780
97434,21242
105289,24834
103379,9922
78317,31973
104166,19470
106660,31331
107490,12206
90684,13848
90032,6671
79481,19203
102524,8851
100778,17552
77810,14983
98979,13344
76558,18914
94550,21326
107246,6167
77429,27124
106105,12406
105213,9478
102747,14038
104958,15978
96036,17513
92310,22868
100837,6176
82858,11313
90119,10768
77304,22846
89011,11193
84623,16516
99665,22611
100592,10022
82623,10830
92035,18784
84305,10545
92903,7498
93398,19647
108067,18745
85062,8151
81727,38193
95637,11080
89690,8346
83240,17582
89711,8393
96945,10546
104924,22839
79633,20012
89582,4673
98080,7467
85992,6700
86712,12935
105767,13368
100590,8985
104574,16316
97246,12976
78141,18032
91590,28877
80767,13504
100344,14568
88987,21088
96479,20738
90598,8727
83880,8344
86802,12343
103078,16144
84736,9606
84196,3639
102062,9954
90110,6061
102907,11654
81776,24486
102431,6569
80442,14790
78656,29447
78537,34640
102511,7321
93612,19642
99284,7982
96315,15629
94305,40439
100636,11082
81816,15492
100352,16078
101476,10437
93392,33500
93995,23276
94261,31392
89117,16086
86506,2463
88456,6622
84134,10865
81088,12265
103960,11235
84925,13403
97306,10387
83752,7115
100696,4614
76472,11313
101128,13384
105932,14465
86416,7106
79616,26251
83395,14033
88734,11564
106676,17968
102442,10305
88761,18685
79708,28812
96808,18734
103755,9819
86273,18056
97635,27237
80797,24321
108000,18847
95126,39179
105187,31912
81613,20961
103906,6878
105729,8049
100637,16689
82861,7812
107823,15592
85274,14659
88926,14686
87871,10721
97970,6785
98044,7997
90277,8074
85647,12607
107447,17721
79418,8113
80383,27193
79894,17225
105875,6969
86032,12016
104423,16138
78437,13837
79480,17537
89973,5509
94007,26042
93952,15322
84548,3502
97885,11137
86571,10430
77839,37020
102201,5431
98731,7912
82395,17658
76816,33186
97956,8536
86012,13100
106393,21770
81832,32389
82787,19262
103974,6735
100725,10172
86552,6827
80174,13825
99189,15333
102543,13263
98518,14290
100334,9646
92673,19838
88008,11828
105207,25692
106462,24750
106106,16775
79705,18681
108193,17215
89668,8160
86435,12239
101281,12477
104753,26355
79004,16512
89732,3160
89201,12993
87282,13403
101589,10813
87352,11632
103388,9858
93619,17300
101941,6478
106533,13653
90018,25294
101265,16191
104255,22411
80093,26236
82433,7720
77254,22606
106400,27513
79847,10622
95735,29688
106733,21118
76318,20180
95966,17409
101690,9694
82845,15990
96266,24163
104175,28676
97347,14226
92730,50287
84738,8975
102596,6473
78356,28976
94062,30885
101662,7477
81715,28611
103046,12388
108133,7254
96302,12338
83859,23183
104815,17345
95903,26800
79683,10416
88888,19917
80529,22760
81898,73193
83435,9604
80448,14001
79241,31709
76056,20218
76342,16277
98238,9357
85878,8342
102846,10988
90215,4713
79635,60567
77561,11974
101151,12985
93594,26473
78703,38855
87596,7550
92572,18609
90757,8053
95881,19956
98008,13009
84805,9031
100888,10636
82504,16360
82177,14986
89472,34252
82301,16878
106483,8780
79808,13132
83412,17009
89386,17508
89889,20508
108249,17211
98252,8783
83525,10041
102595,9698
94255,11898
91259,25427
99539,6989
97379,24504
104452,25790
88479,11151
95424,47481
94732,46630
89025,10170
89497,40203
92405,16137
95346,16801
91337,17491
97739,13985
81087,12829
80661,13381
105537,12692
81073,26856
102770,9591
99299,9788
77528,18460
95278,32034
106536,17367
79421,14831
105026,22898
97887,11889
106163,16664
103242,11421
103098,8081
76195,16159
103418,11081
102091,12422
102341,7938
100315,21019
100377,7844
78857,22884
93748,29651
107891,9690
77063,26108
86916,9400
108347,9856
94475,18544
100383,12126
80618,32349
98926,10211
77228,13712
106915,14828
92594,11727
80745,34002
78361,10602
95725,26298
105171,7984
87007,9862
104121,15192
92877,14573
108335,43996
101357,13658
89325,9577
103144,8441
101413,6293
85182,11374
84097,17566
101970,5264
98315,4967
89048,10749
106141,9496
87105,17196
88472,11632
93361,16659
87040,7967
99831,11036
95677,11907
89770,6515
77371,28329
107143,18166
100271,11575
83905,11697
101531,14562
90617,8285
83895,17982
89453,14216
106012,21319
76381,19814
106986,15769
84143,12794
91665,46578
81350,13724
80422,13561
84794,6135
81156,31141
77082,33961
97356,9346
82730,17711
99244,9957
85538,15220
101585,11282
90288,9464
98799,3388
93547,21220
85142,10079
82012,31441
89654,15789
102304,13492
79288,43053
77400,11117
98597,5805
103156,8526
95446,29921
97036,9132
101401,8634
80817,10798
84078,7000
95390,39293
79883,26649
104059,12464
103041,11357
81651,13543
100432,11034
84933,14430
81600,18455
78379,8336
90816,7597
107414,9419
105633,19008
99508,7138
100874,7860
104208,17580
84774,12282
96518,12445
91543,24257
107146,20741
94426,16153
99059,10261
96640,7896
81277,9743
102409,12494
104800,15362
107498,19082
90942,46326
80202,26252
76794,16901
88973,14495
91958,59583
80562,19605
103486,7586
95237,16067
105569,15201
106560,26346
107977,13512
90076,16333
93050,16067
80609,30747
88557,15964
90894,18849
83669,6706
78849,16358
101275,7677
91858,7510
96243,14910
106227,24972
105300,15753
93065,35034
78002,11829
82500,13639
78204,9589
107851,8856
86217,7054
82662,7539
93324,32997
79680,12660
104920,22080
96735,12341
89992,7703
106961,25054
80078,14691
101429,10132
95551,21461
79937,54290
80680,18649
99448,11391
93909,32585
96888,9521
104584,11880
107289,20666
84126,16508
101282,10675
92474,21338
88871,15564
107177,15941
106026,14662
96937,11930
83543,6679
81094,18435
77503,21518
85351,5811
96000,19251
87374,14034
86394,19079
108364,12789
91441,27537
97039,20653
106685,11578
95631,17021
101883,8826
78238,12056
97508,8976
98441,12066
80066,24044
79095,38056
80007,14873
100219,8322
82511,9756
89270,15241
88713,9931
100353,10068
102841,4520
90117,14443
81549,48969
82350,25726
76546,35049
81013,19531
91240,16391
91542,21079
104518,13454
93537,40151
94372,27806
104419,20731
97636,13824
96288,24455
78717,10277
105610,20216
97754,16771
81458,12070
86931,18412
90713,21648
90909,31142
77251,40479
95081,10656
95560,16246
93288,16252
105036,13254
108490,10587
96935,22044
89373,13491
98010,8710
104699,21663
86692,7961
85024,7381
79086,31701
89939,12863
79098,18561
86141,16790
105462,29593
92870,32617
92163,23332
87481,16370
83276,9956
79356,25230
103602,11560
88460,10302
100934,8349
96659,6519
83204,9143
104621,19829
84110,12002
99265,12041
79574,14069
78186,11644
87005,13760
104043,15465
81574,31604
104091,10621
77759,23774
78181,11032
96169,10187
98267,19869
97837,13914
80133,17146
98571,9809
88628,20790
78622,14659
88678,10871
87278,15374
86963,9918
100350,7085
78771,18251
95935,17673
107590,13662
84458,14132
85656,8983
81611,4466
92638,21520
87478,8089
98407,7214
95581,12773
100645,12043
97184,6637
84473,14654
88951,7027
100836,10541
91338,56376
94112,16744
89882,15709
97097,7374
99151,10958
99607,9101
78931,17890
97805,6771
97477,13658
87819,19001
76361,19293
99201,28610
103410,11432
108436,13766
105558,19455
88025,7977
101944,8038
80786,18950
84001,14761
78304,21364
100501,14481
99693,7641
94557,19100
82152,25546
92039,39563
83177,15521
90726,8192
82879,13095
87378,17213
91699,15960
85500,19086
97050,9940
88754,6075
79069,34257
89329,17985
102605,11340
93090,17715
108403,15947
91391,19161
80964,21989
89444,21430
84092,11800
100617,10325
107962,19673
106640,7123
95123,12775
99114,5974
94461,21423
88654,15604
80421,18754
78113,20632
100558,7132
78873,25945
85480,10175
103902,10759
104816,20955
89039,14668
95169,16630
93971,19027
84450,20089
80824,28005
92545,15897
89226,6257
