carID,price
89856,15543
106581,17904
80886,15183
100174,17778
81376,22429
85391,9773
82175,13077
95250,16607
85071,5534
96210,19714
80317,27058
92731,24658
107704,10977
98302,8579
107055,18170
94621,37652
91709,10861
98193,39603
76189,17288
86871,11645
102917,6716
90923,26601
101603,12867
94196,24605
85174,13745
103370,11374
107877,13933
79567,16861
90091,9769
76169,13801
98708,10717
107347,23503
89583,10934
101591,13701
92160,14896
99676,12292
85354,14570
81900,12367
80345,23798
78509,31820
100872,7702
95087,25831
86027,14182
89135,14295
80557,25960
108092,13000
102672,16981
83022,7289
78398,21192
95889,28547
81117,54199
93730,21805
101380,11798
81772,26098
85304,11558
86107,6740
88696,13912
104350,18655
87331,12270
85206,13403
107445,25240
106539,27648
98712,20764
96875,12561
108464,21313
99890,8518
87771,17312
79442,20465
84170,10601
103045,13571
101544,3866
77350,9722
89225,12199
79565,50408
82849,11377
94360,24469
103040,6751
105101,39507
97077,12462
98674,11766
93447,37694
84951,16301
91953,10833
102101,7630
92604,29434
89010,9836
102729,9120
88024,8357
104367,12795
101230,10788
82524,16280
95279,35289
106098,12288
89749,9929
101277,7628
108016,23748
81259,30215
97434,21496
105289,27528
103379,8890
78317,30655
104166,18038
106660,24223
107490,12205
90684,13693
90032,7699
79481,19820
102524,8089
100778,17131
77810,12373
98979,12303
76558,19292
94550,26373
107246,6284
77429,27612
106105,13451
105213,11383
102747,11690
104958,14829
96036,18931
92310,24863
100837,6501
82858,10975
90119,9220
77304,22701
89011,11067
84623,15345
99665,27187
100592,9735
82623,10307
92035,21280
84305,10294
92903,6802
93398,21252
108067,17934
85062,9196
81727,37992
95637,10080
89690,7666
83240,17784
89711,8954
96945,11177
104924,20676
79633,19897
89582,5633
98080,7991
85992,6967
86712,13170
105767,12610
100590,10285
104574,14169
97246,10815
78141,15155
91590,28822
80767,13754
100344,16001
88987,20081
96479,23943
90598,10639
83880,9284
86802,12923
103078,16030
84736,8857
84196,4377
102062,9939
90110,4913
102907,12420
81776,27033
102431,6449
80442,14571
78656,28659
78537,34611
102511,8613
93612,23469
99284,8554
96315,13875
94305,39112
100636,9833
81816,16010
100352,14535
101476,12588
93392,36740
93995,23703
94261,29005
89117,15209
86506,3505
88456,7734
84134,9675
81088,11407
103960,10366
84925,12202
97306,10885
83752,7885
100696,4760
76472,10953
101128,14063
105932,14294
86416,7452
79616,28242
83395,13720
88734,11319
106676,19005
102442,12241
88761,13798
79708,31955
96808,19681
103755,8099
86273,14244
97635,28368
80797,27272
108000,18739
95126,38312
105187,23661
81613,19825
103906,5662
105729,8058
100637,14697
82861,8836
107823,16225
85274,14241
88926,13441
87871,10529
97970,7462
98044,8809
90277,11064
85647,10751
107447,18887
79418,8058
80383,27756
79894,18581
105875,7549
86032,7114
104423,13925
78437,12025
79480,18788
89973,5936
94007,20953
93952,15307
84548,4007
97885,11262
86571,9906
77839,37495
102201,6221
98731,8538
82395,19740
76816,32191
97956,8780
86012,11432
106393,21164
81832,40666
82787,16331
103974,7864
100725,10057
86552,6437
80174,13341
99189,12758
102543,14240
98518,13508
100334,9711
92673,18981
88008,10972
105207,23043
106462,27192
106106,14295
79705,19852
108193,16683
89668,8296
86435,11587
101281,12002
104753,28665
79004,15844
89732,3479
89201,11951
87282,11671
101589,10208
87352,11939
103388,10205
93619,17691
101941,6621
106533,13458
90018,21536
101265,12855
104255,23050
80093,26082
82433,6967
77254,13227
106400,26324
79847,10358
95735,29028
106733,19686
76318,19914
95966,16549
101690,10309
82845,13803
96266,22949
104175,29202
97347,12717
92730,38153
84738,9200
102596,7381
78356,29020
94062,29085
101662,7178
81715,28376
103046,10716
108133,6568
96302,12731
83859,20049
104815,16384
95903,28115
79683,11743
88888,19289
80529,25067
81898,69352
83435,9630
80448,15628
79241,36151
76056,17652
76342,17317
98238,11017
85878,6969
102846,8553
90215,3554
79635,65346
77561,10602
101151,14588
93594,26441
78703,34974
87596,7785
92572,20556
90757,9635
95881,23933
98008,14569
84805,9609
100888,11416
82504,14303
82177,16223
89472,29699
82301,16388
106483,9107
79808,13624
83412,13894
89386,14148
89889,21474
108249,11675
98252,9839
83525,10695
102595,11022
94255,11350
91259,36089
99539,7337
97379,26762
104452,24040
88479,10698
95424,30796
94732,47909
89025,9351
89497,33008
92405,17302
95346,16886
91337,17285
97739,12475
81087,19394
80661,13130
105537,13977
81073,28070
102770,9864
99299,11084
77528,16895
95278,38344
106536,17826
79421,15687
105026,26526
97887,11099
106163,11991
103242,10860
103098,9106
76195,14128
103418,9570
102091,12662
102341,7435
100315,20183
100377,6488
78857,24354
93748,26811
107891,9822
77063,26374
86916,7277
108347,10007
94475,18694
100383,15622
80618,28948
98926,11273
77228,12726
106915,14238
92594,12426
80745,31124
78361,10448
95725,28484
105171,5996
87007,11267
104121,15517
92877,17209
108335,41442
101357,14969
89325,8736
103144,8561
101413,6343
85182,10731
84097,16283
101970,6378
98315,5063
89048,9840
106141,9873
87105,15408
88472,11509
93361,14692
87040,8182
99831,12484
95677,14493
89770,7546
77371,25408
107143,18989
100271,11904
83905,11020
101531,12708
90617,9600
83895,17413
89453,15277
106012,23619
76381,20162
106986,15457
84143,11913
91665,35936
81350,13551
80422,15449
84794,6785
81156,26811
77082,34842
97356,8695
82730,16531
99244,11267
85538,16029
101585,9838
90288,9960
98799,3319
93547,21242
85142,8867
82012,31262
89654,14083
102304,14791
79288,43450
77400,10390
98597,6715
103156,7959
95446,32988
97036,11997
101401,10638
80817,9903
84078,7566
95390,27506
79883,22839
104059,13698
103041,11446
81651,13108
100432,10749
84933,12697
81600,20649
78379,7346
90816,9324
107414,9477
105633,18278
99508,8223
100874,8048
104208,15577
84774,11628
96518,10681
91543,30899
107146,21085
94426,15168
99059,10586
96640,8924
81277,10365
102409,13142
104800,12998
107498,17486
90942,38237
80202,24000
76794,15446
88973,13114
91958,44402
80562,19571
103486,9706
95237,16496
105569,14779
106560,27632
107977,11505
90076,14973
93050,16911
80609,29274
88557,14114
90894,20572
83669,6628
78849,15112
101275,8073
91858,8486
96243,17548
106227,23187
105300,14831
93065,27232
78002,11367
82500,12122
78204,8886
107851,9140
86217,6931
82662,8421
93324,30261
79680,14662
104920,20458
96735,12856
89992,8735
106961,27234
80078,15722
101429,9879
95551,22157
79937,39610
80680,21536
99448,10628
93909,30528
96888,10522
104584,12180
107289,19594
84126,14807
101282,12306
92474,22940
88871,12769
107177,16142
106026,15793
96937,11899
83543,7144
81094,17666
77503,24712
85351,5358
96000,21580
87374,12973
86394,18422
108364,11290
91441,32103
97039,21733
106685,10991
95631,17582
101883,7722
78238,10447
97508,9815
98441,11525
80066,12337
79095,54405
80007,15856
100219,8148
82511,8951
89270,12375
88713,9506
100353,11576
102841,4829
90117,12557
81549,48620
82350,32958
76546,33919
81013,21331
91240,19533
91542,23338
104518,13542
93537,38907
94372,22206
104419,15618
97636,13991
96288,26060
78717,9481
105610,21267
97754,17899
81458,12958
86931,14991
90713,23597
90909,30765
77251,40281
95081,11612
95560,16781
93288,21442
105036,14138
108490,10545
96935,21318
89373,12931
98010,8828
104699,24253
86692,9367
85024,7865
79086,33905
89939,12583
79098,17185
86141,14021
105462,23408
92870,32907
92163,25356
87481,15709
83276,9666
79356,29081
103602,10794
88460,10264
100934,8767
96659,6985
83204,10127
104621,19505
84110,11815
99265,14234
79574,12853
78186,11532
87005,13033
104043,13978
81574,28824
104091,11105
77759,22899
78181,11125
96169,9103
98267,17627
97837,15169
80133,20759
98571,10983
88628,19377
78622,14411
88678,11767
87278,13998
86963,9453
100350,8962
78771,14056
95935,22611
107590,12977
84458,12080
85656,8727
81611,4422
92638,21013
87478,7898
98407,5125
95581,11207
100645,12959
97184,7828
84473,12435
88951,7149
100836,12126
91338,45660
94112,11472
89882,16491
97097,8610
99151,11485
99607,10297
78931,18520
97805,7658
97477,12933
87819,17085
76361,19372
99201,28222
103410,12998
108436,15452
105558,17688
88025,7055
101944,9142
80786,17725
84001,14799
78304,20762
100501,13687
99693,8389
94557,19144
82152,27186
92039,32415
83177,13696
90726,7288
82879,13566
87378,16255
91699,16459
85500,16922
97050,10176
88754,2768
79069,34030
89329,15994
102605,9082
93090,20298
108403,17490
91391,19213
80964,25814
89444,21223
84092,10543
100617,10829
107962,19140
106640,8151
95123,13052
99114,6571
94461,23647
88654,13903
80421,16651
78113,20194
100558,8272
78873,29615
85480,9888
103902,11322
104816,23607
89039,12715
95169,16833
93971,23061
84450,18616
80824,37484
92545,14803
89226,6839
93873,21407
85871,14730
86343,10407
93634,34392
106942,8195
82535,11158
92259,19617
88794,12259
77385,30758
76996,7988
102708,7606
81359,15425
90486,3876
100200,9165
87970,9225
107512,12368
79078,26780
108477,14305
80312,28176
82208,8450
100695,13306
99506,10915
85773,13219
101887,12207
90129,11094
84730,10280
107601,24477
89592,7137
84844,12578
96938,15063
84981,14072
100698,14907
103306,14522
107175,28879
95411,30479
101169,15188
99407,17051
78248,13986
79031,13461
91040,20899
76464,12650
102813,7857
86811,18015
81191,26349
78202,30259
82471,13292
103920,10137
79904,27583
95670,29269
89931,11202
92605,33513
85695,19463
98750,10150
101284,10382
91932,19947
98623,11843
82499,10467
93193,26662
106110,14504
78500,24743
89447,14598
103373,13225
87872,8928
99425,15875
96552,6686
105787,9989
82567,12856
102894,8306
77641,12709
100827,12057
97712,14726
95197,31798
102993,14013
94855,30076
81534,17776
95133,16535
107468,6495
86402,11926
102666,12728
92984,23196
93891,11666
94312,17554
91959,36668
91802,29595
108175,15524
78293,29176
104991,12646
104302,9914
79807,16046
87167,11536
78620,23470
81174,25048
83125,6866
103123,10539
94065,19715
78480,15669
98280,9451
83415,8146
92297,84886
100221,15463
78829,13954
93418,22260
83424,11004
101749,7782
103456,10716
88503,9882
84931,14838
107552,15875
108037,11751
94539,24014
83697,7088
87455,15897
103044,9343
104852,24903
93437,40400
92885,10438
80922,18836
102886,8026
104586,18287
81164,13220
106074,18108
87617,15611
84513,13598
96743,12136
81209,18043
95463,13956
95457,21485
101606,13031
97485,29575
91916,27464
91629,37480
84215,11811
108190,9437
88314,20293
104526,16274
82467,9781
91827,27227
77885,57111
83459,8354
98375,18802
101233,10014
97186,9965
95520,23761
95216,40895
100878,6078
80031,33984
106134,24379
103526,7515
104018,41674
83920,10036
88245,10234
86248,9811
86315,14986
108157,28247
102814,10749
84371,11424
95270,13950
107670,21396
78745,14017
88772,11950
82335,16899
100049,9440
84953,8285
98948,16063
95952,31045
93638,25417
91164,32907
87627,16122
89209,12152
94140,20725
86567,9764
81451,21332
94658,27792
103969,9335
90158,15760
107712,12764
102518,11938
91367,28303
78764,13810
87411,11544
80790,62260
97848,16954
97985,6262
99323,7379
96854,12402
103917,6892
86223,7040
101812,9940
102098,12081
93414,11207
86794,10248
81508,33900
105781,15155
103758,8461
100877,14958
83075,14116
100303,11350
85269,11639
95693,18742
85891,13786
85991,9551
89378,10506
79718,11674
96415,13848
87510,10224
95579,14420
96453,15912
80182,31944
103363,10822
76430,17552
86302,7249
78876,12892
106740,10857
101855,12747
78987,25679
100155,14344
76069,30288
79889,20739
104035,14135
102533,8724
85374,10395
82210,26534
81145,14388
99738,14492
98201,32658
88630,10135
94084,18312
79771,22670
91057,28738
92492,17811
103600,13749
105315,26840
106151,18978
87426,7086
85249,9891
77379,7420
76190,12407
89820,28282
92650,27100
82906,15544
104766,15298
104673,19635
103734,5528
87652,10514
107399,15527
97222,17538
100614,8899
95807,27227
88084,13001
97997,13915
83321,12418
83002,14444
103995,9695
102305,7304
97774,26604
87737,9970
102191,14348
78470,21584
81787,26070
90975,34377
76598,20077
88308,10500
105997,9159
97095,21711
100555,10655
106628,21260
84638,6560
106752,22908
88072,13707
86734,11870
105842,20394
102037,17364
96623,11227
80943,15561
107882,11034
96069,9897
86796,17111
83234,15020
85044,11121
76183,28335
102124,11358
105963,12113
108127,13299
76435,57192
89809,23757
98129,13825
95632,27596
77264,23020
102849,5474
106860,14186
90177,6653
104336,8583
91068,26063
85416,9063
92720,21965
105257,10808
94524,15609
87069,13854
79026,14714
100533,12449
107396,8229
77220,10596
76863,11415
89441,8626
86301,14754
82808,14328
106681,13882
100673,11843
87115,9530
84819,9983
99889,14341
100435,6053
91329,16614
105897,11924
94788,22429
96403,18294
105780,24883
81290,20486
91689,18068
93660,42158
84018,14874
79166,21419
99850,10043
89900,14543
76628,25626
99136,12258
89388,12397
86441,14110
100362,7601
99493,11521
108082,14758
94759,24294
91954,25504
90378,15233
86126,17149
92990,18782
80507,18704
105394,20664
80679,10335
94014,31896
78092,25897
92725,11038
104609,6486
89940,23750
84337,13973
80392,17373
90992,35769
88342,10888
83193,7729
83080,19323
87197,14262
106043,9479
81316,12274
105197,38012
86103,11501
107819,39270
94911,18412
76597,29763
96614,9637
102197,6625
104617,7422
101445,10731
94521,43225
107290,17496
93099,28696
82179,41725
96268,26727
83202,13559
101568,9887
89145,7778
82718,6354
84595,15189
86633,12373
91925,36335
100357,7256
93684,20713
106465,41560
84631,14227
97796,11219
82836,10948
81314,47989
96868,18052
94329,20837
85728,6024
78259,10216
107084,20661
96134,9194
81583,24425
104264,15897
86202,12107
