carID,price
89856,16926.05519957433
106581,21620.30193606502
80886,16933.171338437365
100174,18855.52154234576
81376,21951.716066213827
85391,8802.531321124521
82175,14223.627655595828
95250,16553.652450609836
85071,3006.288496745204
96210,20147.677825717117
80317,25888.09958931135
92731,24891.84099360944
107704,9772.645735866841
98302,7619.330520508396
107055,20829.237497028924
94621,34746.02466346243
91709,9356.058083975866
98193,39525.2781468704
76189,19006.956614342438
86871,11962.727407700835
102917,5698.608335718815
90923,25989.87324338247
101603,14128.667697136241
94196,27758.509745933916
85174,14174.31479385967
103370,12563.62784087483
107877,15828.808437031557
79567,18000.57202033625
90091,10495.43696461015
76169,16149.824209966404
98708,12074.853555510566
107347,22497.81858311344
89583,11748.362645917343
101591,15473.713749683391
92160,17596.66805168603
99676,13165.055452804605
85354,14896.406526035398
81900,12481.804503364474
80345,26261.45558880973
78509,30225.71924245869
100872,7989.866912098631
95087,25117.642005710804
86027,14510.552897367073
89135,15644.966454533469
80557,24407.044838533373
108092,10693.284978753993
102672,18079.171611014164
83022,4914.720931861755
78398,21812.16587132016
95889,27841.871447906058
81117,47338.36466772539
93730,20032.013391423432
101380,13928.158845712627
81772,26759.831647769286
85304,11441.518840147957
86107,5624.476550561738
88696,14925.63456425451
104350,20484.090798717596
87331,12125.171443600233
85206,13768.594333935105
107445,23943.507283476283
106539,26493.670274686578
98712,24693.647717547014
96875,12557.798075764533
108464,21640.30490024475
99890,8592.559673099384
87771,18022.920012398026
79442,21769.11212572202
84170,10112.064398847226
103045,15143.194935965459
101544,-2029.701290053912
77350,9442.665258620256
89225,12258.124491916797
79565,45644.03124955517
82849,11562.668721570955
94360,24423.362352595097
103040,6735.848647302804
105101,38385.11448640053
97077,14044.913876862538
98674,13679.40591812035
93447,32420.237263876545
84951,18987.60860113841
91953,11355.333634194443
102101,6098.550839166042
92604,27287.31127434165
89010,9247.354103593683
102729,9861.37205120668
88024,6215.451430542673
104367,13686.90120302364
101230,10785.419193832882
82524,17295.692026110046
95279,32791.57316080944
106098,12236.258328439502
89749,10598.67065797049
101277,7245.7057776092515
108016,25057.157203374583
81259,26850.128377760673
97434,22776.92438339792
105289,27249.91915392901
103379,8205.098017688155
78317,32185.50571547715
104166,19897.854726372672
106660,24868.675705707865
107490,14267.04494056966
90684,13921.197389168137
90032,7918.64395431833
79481,20766.03392126564
102524,7213.186506834123
100778,18258.19744535751
77810,14250.244775496969
98979,13941.539306455077
76558,23367.588061354705
94550,30704.55616143572
107246,3924.8158740985505
77429,26636.900657670907
106105,13504.248041603643
105213,11651.027512387203
102747,13887.31551908665
104958,16765.526836632973
96036,20530.011359538647
92310,25279.060492565775
100837,6128.282500123555
82858,10634.232510127258
90119,8725.923571878902
77304,24483.06830890812
89011,11034.658249381007
84623,15448.954041569968
99665,26285.601638634347
100592,9744.088410117156
82623,9622.105380403556
92035,21971.68530063631
84305,9917.518003572646
92903,6298.396059026645
93398,22942.02979477089
108067,22465.400794840883
85062,9856.984680366695
81727,35019.95307859463
95637,10572.443610646409
89690,6402.197412503165
83240,19423.34658663954
89711,8666.534161929621
96945,10836.880696111692
