carID,price
89856,7446.524932023694
106581,22596.387911119557
80886,14205.197658515823
100174,17087.380946618756
81376,23058.089259411543
85391,10427.068767777155
82175,14371.410086042735
95250,14668.833150875824
85071,5031.454883114426
96210,16339.530094237878
80317,27393.761332173548
92731,21075.376317464168
107704,9691.412927869089
98302,7272.4358546381045
107055,23040.090646618268
94621,41204.71268942791
91709,15482.249747347434
98193,45349.37092143011
76189,18110.02632640837
86871,12544.663639004108
102917,6776.696208463084
90923,26374.08932670648
101603,7856.401572663609
94196,21249.12352469358
85174,15769.24697001731
103370,12244.804747143233
107877,16410.879091994346
79567,14714.159680334198
90091,9674.990118967275
76169,12589.90869319438
98708,10617.889255980146
107347,21885.09878325273
89583,9627.369708633558
101591,11561.751997553922
92160,15859.337211044813
99676,11837.805969386643
85354,16853.226473514795
81900,11607.801595630894
80345,22094.87100260932
78509,31742.456932806166
100872,9701.466275048148
95087,27046.741542925454
86027,16481.080988006048
89135,14509.625767012118
80557,26245.013333493378
108092,21141.62738951299
102672,16978.57638537762
83022,7932.841488266849
78398,19945.102317355337
95889,28657.77652400494
81117,45626.04604618535
93730,18500.288867354942
101380,9770.60970160636
81772,27355.30079544163
85304,11178.646077976888
86107,6217.73285963593
88696,15359.704665010975
104350,19411.113407005978
87331,12264.8979408164
85206,16153.91993881676
107445,23261.40770149476
106539,28315.951570083005
98712,20997.20517411602
96875,12834.147880359871
108464,22727.006552965955
99890,7877.289688096805
87771,17550.20171315366
79442,21257.00396804652
84170,10917.883476408986
103045,15622.428236549255
101544,3810.448710095882
77350,10641.213009908864
89225,14483.48847349045
79565,54135.317161752275
82849,10336.942564863857
94360,20631.364777443774
103040,6564.219737320354
105101,45944.29868864965
97077,12073.181866250206
98674,12595.930066990497
93447,29056.301616387005
84951,20876.483181890395
91953,10335.848222430335
102101,8203.546534191837
92604,30401.701063004388
89010,9505.334754022451
102729,9340.71708204542
88024,10885.545213101299
104367,11793.734093301751
101230,11022.912119272181
82524,19029.660975888517
95279,47451.72464318098
106098,12503.616906903739
89749,8704.64889520086
101277,6883.307166374455
108016,27297.016810591096
81259,28444.85662632173
97434,20835.487114535536
105289,26921.191271380478
103379,9834.127981831332
78317,30466.87608135178
104166,19894.905909061283
106660,31179.503309360603
107490,11401.903772119053
90684,13608.165342945562
90032,6996.622195961686
79481,19019.43679599324
102524,9719.30339065275
100778,17134.57321879757
77810,14523.250814231793
98979,13415.098681971487
76558,19258.056631777872
94550,21426.973871930895
107246,6297.478549260198
77429,26305.39034764544
106105,12382.767433780895
105213,9668.531848452854
102747,12773.5289007814
104958,15432.837356711096
96036,17219.68062127472
92310,23256.09879644684
100837,6442.007299393272
82858,11147.669689783976
90119,11322.099711437886
77304,21227.963875191628
89011,11325.976997760383
84623,16748.135662367786
99665,22758.486561050704
100592,10027.5772512811
82623,10586.139164432352
92035,18574.03681968217
84305,10773.958917547647
92903,8341.975604431671
93398,19188.756631078006
108067,19238.451285092116
85062,8349.010593036255
81727,38209.75320576599
95637,10410.057460968332
89690,8322.731675353309
83240,17260.227722099182
89711,8317.188808031355
96945,10085.540008505897
104924,22591.77082192086
79633,20302.116134028784
89582,4660.755701431827
98080,7570.242243994662
85992,6793.570144999726
86712,12866.9696118215
105767,13105.885420856112
100590,9167.983508931056
104574,16367.058737330368
97246,12441.21765378814
78141,17550.228063952396
91590,28414.6681379441
80767,14435.830697112826
100344,14844.93858428332
88987,21070.268048969552
96479,21128.82253931833
90598,8991.29559675693
83880,8126.530159958342
86802,13311.571726779732
103078,15840.511119745719
84736,9441.224865222228
84196,2886.960848816376
102062,10343.370904354937
90110,6232.10455521283
102907,12205.971328351516
81776,24824.36531216058
102431,6359.842953775458
80442,14601.34528388867
78656,28523.548015629487
78537,34833.77606807881
102511,7776.855177678467
93612,19311.052266270588
99284,7987.259041970759
96315,15671.06579245934
94305,49313.75604528721
100636,11111.960005578754
81816,15193.426536213517
100352,16225.039436532543
101476,10270.790323290394
93392,32814.78129908713
93995,22661.07623372099
94261,30830.594524385924
89117,15976.05254523222
86506,2455.426513760666
88456,6610.236928675684
84134,10877.407023515942
81088,11381.059984676122
103960,10962.777224909743
84925,12535.978151522902
97306,10060.19419761185
83752,7652.484691567155
100696,3933.457460516578
76472,11427.345792556398
101128,13501.98231934424
105932,14309.773940484742
86416,7575.556875818371
79616,27982.088395134848
83395,14519.208897920877
88734,11385.06592910106
106676,18034.537714848517
102442,10287.03189079953
88761,17077.802345730586
79708,28460.601383798683
96808,18987.95442623226
103755,9280.63206268709
86273,18648.711067233053
97635,25898.24298624364
80797,24277.441225292914
108000,18676.39529190017
95126,38576.89104849279
105187,31218.74622402123
81613,20945.98581508523
103906,6691.14904433187
105729,7984.3876668042785
100637,16851.47134033935
82861,7930.754687617818
107823,14431.678378948918
85274,14670.045498881436
88926,14724.87184953564
87871,10951.998593515606
97970,7056.191571854128
98044,7579.248414770074
90277,7824.14988561021
85647,12609.057966384671
107447,18149.778665378617
79418,8076.699847381838
80383,27610.600392147637
79894,16640.610565002688
105875,7371.5830424428095
86032,11824.361985505515
104423,15572.652451709891
