carID,price
89856,7157.217723110343
106581,22703.619371457036
80886,13627.35649061437
100174,17179.37426176074
81376,23310.818400322918
85391,10322.59878078184
82175,14436.068307450907
95250,14959.596146517308
85071,5137.350007861564
96210,17402.663127564727
80317,27699.202753581816
92731,20879.45139058222
107704,10151.86612146137
98302,7198.533216645854
107055,23067.27566207455
94621,41818.48529723858
91709,16108.06198757063
98193,46544.15155827898
76189,18182.65386149713
86871,12378.726436127938
102917,6774.4446858779
90923,25806.83000648598
101603,8122.166550415071
94196,20789.63629674201
85174,15780.330701851972
103370,12281.441357065125
107877,16221.85467288149
79567,14753.42328689908
90091,9814.461467454552
76169,12680.994710791416
98708,10728.081518198886
107347,22274.719502782325
89583,9767.221329468175
101591,11485.151365645339
92160,16127.773068604403
99676,11718.164102756771
85354,17386.705075135455
81900,11883.308338801788
80345,22438.472063031877
78509,32662.658126973973
100872,9758.923541786397
95087,26990.350614332794
86027,16446.334729421695
89135,14345.048259573658
80557,26423.56507242918
108092,20299.82119005475
102672,16723.427360682086
83022,8044.794497281136
78398,19827.99606195708
95889,29106.93653002291
81117,45634.97703479008
93730,18879.0443695458
101380,9745.146844226263
81772,27134.954392611882
85304,11075.750170393587
86107,6028.451879506116
88696,15464.947729920888
104350,19855.938018832258
87331,12225.596158487395
85206,16176.739133239404
107445,23531.483772791515
106539,28606.401467536656
98712,21178.345908841387
96875,13271.30935894575
108464,22323.065970362088
99890,7934.495745021974
87771,17461.99503521359
79442,21282.564446297845
84170,11018.58425516014
103045,15476.439517091703
101544,3657.69592968083
77350,10358.30337955949
89225,14264.682086085746
79565,53866.05693162712
82849,10600.385142804062
94360,20264.804423090885
103040,6642.0003397029695
105101,46542.886377910305
97077,12269.028422663729
98674,12933.704340852833
93447,29111.359761379666
84951,21385.840613701414
91953,10514.003315131598
102101,8278.940701153319
92604,30044.707734895164
89010,9378.89353521493
102729,9492.653295506461
88024,10702.235169264342
104367,11820.356157103324
101230,11335.24833873316
82524,18900.70474101728
95279,47920.88763415664
106098,12494.57680838664
89749,8607.119724687665
101277,6837.944713810807
108016,27200.89312341781
81259,28036.119978878934
97434,20450.602268647726
105289,26097.955822849373
103379,9915.75494931325
78317,31133.955301064787
104166,20071.8079697725
106660,31637.11219973804
